Renter_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
OWNER,2,BHK,Apartment,Secha,"16,000",870,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"11,000",875,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"19,000",900,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"16,000",1150,Semi-Furnished,2
OWNER,2,BHK,Independent House,Secha,"8,500",920,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"7,000",650,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"14,000",850,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"6,000",600,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",984,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"20,000",971,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"8,000",550,Semi-Furnished,1
OWNER,1,BHK,Apartment,Secha,"12,000",550,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"16,500",900,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"12,000",550,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",900,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"12,000",950,Furnished,1
OWNER,1,BHK,Apartment,Secha,"5,000",634,Semi-Furnished,1
OWNER,2,BHK,Apartment,Secha,"16,500",900,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"12,000",550,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",900,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"12,000",950,Furnished,1
OWNER,1,BHK,Apartment,Secha,"5,000",634,Semi-Furnished,1
OWNER,2,BHK,Independent Floor,Secha,"20,000",1200,Furnished,2
OWNER,2,BHK,Independent House,Secha,"13,500",1300,Unfurnished,2
OWNER,1,BHK,Independent Floor,Secha,"10,000",690,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"9,500",550,Semi-Furnished,1
OWNER,1,BHK,Independent House,Secha,"5,500",525,Unfurnished,1
OWNER,1,RK,Studio Apartment,Secha,"6,000",420,Unfurnished,
OWNER,1,BHK,Apartment,Secha,"8,000",575,Semi-Furnished,1
OWNER,2,BHK,Independent House,Secha,"8,500",750,Semi-Furnished,2
OWNER,1,RK,Studio Apartment,Secha,"6,000",420,Unfurnished,
OWNER,2,BHK,Apartment,Secha,"9,000",1100,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"9,500",550,Semi-Furnished,1
OWNER,2,BHK,Independent House,Secha,"12,000",1000,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"18,000",970,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"8,500",550,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"28,000",1400,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"16,500",900,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"12,000",550,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",900,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"12,000",950,Furnished,1
OWNER,1,BHK,Apartment,Secha,"5,000",634,Semi-Furnished,1
OWNER,2,BHK,Independent Floor,Secha,"20,000",1200,Furnished,2
OWNER,2,BHK,Independent House,Secha,"13,500",1300,Unfurnished,2
OWNER,1,BHK,Independent Floor,Secha,"10,000",690,Semi-Furnished,2
OWNER,3,BHK,Apartment,Secha,"23,000",1427,Furnished,3
OWNER,1,RK,Studio Apartment,Secha,"3,000",300,Unfurnished,1
OWNER,1,RK,Studio Apartment,Secha,"6,000",450,Unfurnished,1
OWNER,1,BHK,Apartment,Secha,"10,000",580,Furnished,1
OWNER,2,BHK,Apartment,Secha,"16,000",835,Semi-Furnished,2
OWNER,1,RK,Studio Apartment,Secha,"5,000",300,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"25,000",1315,Semi-Furnished,3
OWNER,1,BHK,Independent House,Secha,"9,000",750,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"14,000",987,Unfurnished,2
OWNER,1,RK,Studio Apartment,Secha,"5,500",400,Semi-Furnished,1
OWNER,1,BHK,Apartment,Secha,"9,000",639,Unfurnished,1
OWNER,1,BHK,Independent House,Secha,"5,500",525,Unfurnished,1
OWNER,1,RK,Studio Apartment,Secha,"6,000",420,Unfurnished,
OWNER,1,BHK,Apartment,Secha,"8,000",575,Semi-Furnished,1
OWNER,2,BHK,Independent House,Secha,"8,500",750,Semi-Furnished,2
OWNER,1,RK,Studio Apartment,Secha,"6,000",420,Unfurnished,
OWNER,2,BHK,Apartment,Secha,"9,000",1100,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"9,500",550,Semi-Furnished,1
OWNER,2,BHK,Independent House,Secha,"12,000",1000,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"18,000",970,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"9,500",550,Semi-Furnished,1
OWNER,1,BHK,Apartment,Secha,"14,000",650,Semi-Furnished,1
OWNER,1,RK,Studio Apartment,Secha,"4,500",350,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"9,500",790,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"10,500",800,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"42,500",1400,Furnished,3
OWNER,1,BHK,Apartment,Secha,"10,000",580,Furnished,1
OWNER,1,BHK,Independent House,Secha,"8,000",750,Unfurnished,1
OWNER,1,BHK,Apartment,Secha,"10,500",657,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",1050,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"8,000",590,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"15,000",1050,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"9,000",750,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"12,500",1145,Unfurnished,2
OWNER,1,RK,Studio Apartment,Secha,"14,000",400,Furnished,1
AGENT,2,BHK,Apartment,Secha,"14,000",926,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"22,000",1525,Unfurnished,3
AGENT,3,BHK,Apartment,Secha,"20,000",1400,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"12,500",701,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"15,000",1024,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"9,500",634,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"11,500",570,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1100,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"22,500",1750,Furnished,3
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",995,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"18,500",1300,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"14,500",950,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"24,000",1500,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"16,500",1024,Unfurnished,2
AGENT,4,BHK,Villa,Secha,"39,000",3100,Furnished,3
AGENT,1,BHK,Apartment,Secha,"9,500",600,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"21,000",1050,Furnished,2
AGENT,3,BHK,Apartment,Secha,"22,000",1500,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"14,000",750,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",790,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"13,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,500",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,500",1220,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,500",1050,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"11,000",784,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",800,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"25,000",1200,Furnished,3
AGENT,2,BHK,Apartment,Secha,"15,500",1000,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"28,000",2165,Semi-Furnished,4
AGENT,2,BHK,Apartment,Secha,"23,000",1600,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"22,000",1400,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",570,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",700,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"32,000",1850,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"17,500",2000,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"19,000",1700,Unfurnished,3
AGENT,3,BHK,Apartment,Secha,"16,500",1800,Furnished,3
AGENT,2,BHK,Apartment,Secha,"14,500",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1700,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"19,000",920,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1000,Furnished,2
AGENT,3,BHK,Apartment,Secha,"32,000",1630,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"16,000",810,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",850,Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1097,Unfurnished,2
AGENT,2,BHK,Villa,Secha,"45,000",1750,Furnished,3
AGENT,3,BHK,Apartment,Secha,"30,000",1950,Semi-Furnished,3
AGENT,4,BHK,Apartment,Secha,"60,000",4765,Furnished,4
AGENT,2,BHK,Apartment,Secha,"16,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,800",1050,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1350,Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",1200,Unfurnished,2
AGENT,2,BHK,Villa,Secha,"24,500",1227,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",895,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",923,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1150,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"30,000",1500,Furnished,3
AGENT,3,BHK,Apartment,Secha,"17,000",1383,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"12,000",709,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",1350,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1350,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"26,500",1550,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"55,000",2510,Unfurnished,3
AGENT,3,BHK,Apartment,Secha,"29,500",1950,Furnished,3
AGENT,3,BHK,Villa,Secha,"33,000",2600,Furnished,3
AGENT,5,BHK,Apartment,Secha,"55,000",5000,Furnished,5
AGENT,3,BHK,Apartment,Secha,"32,000",1630,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"16,000",810,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",850,Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1097,Unfurnished,2
AGENT,2,BHK,Villa,Secha,"45,000",1750,Furnished,3
AGENT,3,BHK,Apartment,Secha,"30,000",1950,Semi-Furnished,3
AGENT,4,BHK,Apartment,Secha,"60,000",4765,Furnished,4
AGENT,2,BHK,Apartment,Secha,"15,000",923,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1150,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"24,000",1500,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"16,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"21,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Secha,"12,500",800,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,500",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",900,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"22,000",1525,Unfurnished,3
AGENT,3,BHK,Apartment,Secha,"20,000",1400,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"20,000",1030,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1218,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",810,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",918,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1200,Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",900,Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",970,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",963,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1020,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",1020,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",1030,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1218,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",810,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",918,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1200,Furnished,2
AGENT,2,BHK,Apartment,Secha,"20,000",900,Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",970,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",963,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1020,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",900,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"24,000",1500,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"15,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",1050,Unfurnished,2
AGENT,4,BHK,Apartment,Secha,2.8,4000,Furnished,5
AGENT,4,BHK,Apartment,Secha,1.47,3341,Furnished,5
AGENT,5,BHK,Apartment,Secha,2,4000,Semi-Furnished,5
AGENT,3,BHK,Apartment,Secha,"30,000",1500,Furnished,3
AGENT,2,BHK,Apartment,Secha,"35,000",1445,Furnished,2
AGENT,2,BHK,Apartment,Secha,"35,000",1445,Furnished,2
AGENT,4,BHK,Apartment,Secha,2.8,4000,Furnished,5
AGENT,4,BHK,Apartment,Secha,1.47,3341,Furnished,5
AGENT,1,BHK,Apartment,Secha,"9,000",680,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"21,500",1050,Furnished,2
AGENT,3,BHK,Apartment,Secha,"15,000",1800,Furnished,3
AGENT,2,BHK,Apartment,Secha,"13,000",926,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"35,000",1660,Furnished,3
AGENT,1,BHK,Apartment,Secha,"12,000",570,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,1.7,850,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"11,000",550,Unfurnished,1
AGENT,3,BHK,Apartment,Secha,"40,000",1650,Furnished,3
AGENT,3,BHK,Apartment,Secha,"39,000",1657,Semi-Furnished,3
AGENT,2,BHK,Apartment,Secha,"11,000",643,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"13,000",600,Furnished,1
AGENT,1,BHK,Apartment,Secha,"11,000",650,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"30,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Secha,"30,000",1400,Furnished,2
AGENT,1,BHK,Apartment,Secha,"10,000",550,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"17,000",600,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"17,000",600,Furnished,1
AGENT,1,BHK,Apartment,Secha,"15,500",650,Furnished,1
AGENT,1,BHK,Apartment,Secha,"9,000",300,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"11,000",600,Unfurnished,1
AGENT,3,BHK,Apartment,Secha,"28,000",1300,Furnished,2
AGENT,1,BHK,Apartment,Secha,"18,000",750,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"17,500",680,Furnished,1
AGENT,1,BHK,Apartment,Secha,"15,000",450,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"30,000",1180,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",900,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"14,000",550,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"26,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Furnished,2
AGENT,3,BHK,Apartment,Secha,"30,000",1165,Furnished,3
AGENT,2,BHK,Apartment,Secha,"25,500",1100,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"16,500",550,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"20,000",550,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"23,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"17,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"24,000",1250,Furnished,1
AGENT,3,BHK,Apartment,Secha,"35,000",1670,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"35,000",1000,Furnished,2
AGENT,1,BHK,Apartment,Secha,"10,000",500,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"14,000",650,Semi-Furnished,1
AGENT,3,BHK,Apartment,Secha,"55,000",4200,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"38,000",1000,Unfurnished,3
AGENT,1,BHK,Apartment,Secha,"16,000",450,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"32,000",950,Furnished,2
AGENT,1,BHK,Apartment,Secha,"7,000",400,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"8,000",400,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1000,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"30,000",1180,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"25,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"27,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1120,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,500",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1120,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"23,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1000,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"20,000",650,Furnished,1
AGENT,3,BHK,Apartment,Secha,"50,000",2800,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"27,000",1240,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"28,000",1250,Semi-Furnished,3
AGENT,3,BHK,Apartment,Secha,"25,000",1300,Semi-Furnished,3
AGENT,1,BHK,Apartment,Secha,"15,000",570,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",650,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"25,000",400,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"33,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"22,000",900,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"30,000",950,Furnished,1
AGENT,2,BHK,Apartment,Secha,"25,000",1200,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"27,000",1600,Semi-Furnished,3
AGENT,1,BHK,Apartment,Secha,"16,000",550,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"15,000",500,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"16,000",700,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"16,000",700,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",650,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"25,000",400,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"33,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1200,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"8,500",800,Semi-Furnished,1
OWNER,2,BHK,Apartment,Secha,"9,500",750,Unfurnished,1
OWNER,1,BHK,Apartment,Secha,"8,500",650,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"24,000",1280,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"18,000",1100,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"7,500",580,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"16,500",1085,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"9,000",450,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"21,000",2300,Semi-Furnished,3
OWNER,1,BHK,Apartment,Secha,"9,000",590,Unfurnished,1
OWNER,2,BHK,Independent House,Secha,"12,000",950,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"12,000",975,Unfurnished,2
OWNER,1,BHK,Apartment,Secha,"16,500",667,Furnished,1
OWNER,2,BHK,Independent Floor,Secha,"15,000",1200,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"16,000",750,Furnished,2
OWNER,1,BHK,Apartment,Secha,"8,500",800,Semi-Furnished,1
OWNER,2,BHK,Apartment,Secha,"9,500",750,Unfurnished,1
OWNER,1,BHK,Apartment,Secha,"8,500",650,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"24,000",1280,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"18,000",1100,Semi-Furnished,2
OWNER,2,BHK,Apartment,Secha,"7,500",900,Semi-Furnished,2
OWNER,3,BHK,Apartment,Secha,"16,500",1085,Semi-Furnished,2
OWNER,3,BHK,Apartment,Secha,"21,000",1300,Unfurnished,2
OWNER,3,BHK,Apartment,Secha,"18,000",1416,Unfurnished,3
OWNER,1,BHK,Apartment,Secha,"4,500",375,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"15,000",900,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"13,000",565,Furnished,1
OWNER,1,BHK,Independent House,Secha,"4,000",750,Unfurnished,1
OWNER,1,BHK,Independent House,Secha,"4,000",750,Unfurnished,1
OWNER,1,BHK,Independent House,Secha,"3,500",450,Unfurnished,1
OWNER,1,BHK,Independent House,Secha,"3,500",450,Unfurnished,1
OWNER,3,BHK,Apartment,Secha,"21,000",2300,Semi-Furnished,3
OWNER,1,BHK,Apartment,Secha,"9,000",590,Unfurnished,1
OWNER,2,BHK,Independent House,Secha,"12,000",950,Unfurnished,1
OWNER,2,BHK,Apartment,Secha,"12,000",975,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"18,500",1135,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"16,000",1250,Unfurnished,2
OWNER,2,BHK,Apartment,Secha,"15,000",1250,Unfurnished,2
OWNER,3,BHK,Apartment,Secha,"16,500",1085,Semi-Furnished,2
OWNER,3,BHK,Apartment,Secha,"21,000",1300,Unfurnished,2
OWNER,3,BHK,Apartment,Secha,"18,000",1416,Unfurnished,3
OWNER,1,BHK,Apartment,Secha,"4,500",375,Unfurnished,1
OWNER,1,BHK,Apartment,Secha,"9,000",450,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,000",800,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,500",650,Semi-Furnished,2
AGENT,1,BHK,Apartment,Secha,"9,000",605,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"10,000",990,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"31,500",1500,Furnished,3
AGENT,2,BHK,Apartment,Secha,"19,500",1120,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"12,000",1050,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"8,500",600,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"9,000",545,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"9,000",399,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"11,000",616,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"18,500",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1000,Semi-Furnished,2
OWNER,4,BHK,Independent House,Secha,3,4000,Semi-Furnished,4
AGENT,1,BHK,Apartment,Secha,"11,000",620,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"8,500",585,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",780,Semi-Furnished,2
BUILDER,1,BHK,Apartment,Secha,"8,000",600,Semi-Furnished,1
AGENT,2,BHK,Apartment,Secha,"13,500",728,Semi-Furnished,2
AGENT,3,BHK,Apartment,Secha,"24,000",1618,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"13,000",1506,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",1420,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",1140,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"14,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"10,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"11,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",965,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,000",1255,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"8,000",585,Unfurnished,1
AGENT,2,BHK,Apartment,Secha,"10,000",774,Unfurnished,2
OWNER,2,BHK,Independent House,Secha,"40,000",1500,Furnished,2
BUILDER,1,BHK,Apartment,Secha,"12,000",646,Semi-Furnished,1
BUILDER,3,BHK,Apartment,Secha,"22,000",1586,Semi-Furnished,3
BUILDER,1,BHK,Apartment,Secha,"12,000",611,Semi-Furnished,1
BUILDER,3,BHK,Apartment,Secha,"25,000",1350,Semi-Furnished,3
BUILDER,2,BHK,Apartment,Secha,"14,500",1250,Semi-Furnished,2
OWNER,1,BHK,Apartment,Secha,"16,000",700,Semi-Furnished,1
OWNER,2,BHK,Apartment,Secha,"20,000",1050,Semi-Furnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",1324,Semi-Furnished,2
AGENT,2,BHK,Independent Floor,Secha,"14,000",1200,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"24,000",950,Furnished,2
AGENT,2,BHK,Apartment,Secha,"25,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"18,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Secha,"15,000",850,Unfurnished,2
AGENT,3,BHK,Apartment,Secha,"28,000",1425,Unfurnished,3
AGENT,3,BHK,Apartment,Secha,"21,000",1438,Unfurnished,3
AGENT,2,BHK,Apartment,Secha,"15,000",976,Unfurnished,2
AGENT,1,BHK,Apartment,Secha,"9,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Secha,"7,000",700,Semi-Furnished,1
AGENT,1,BHK,Apartment,Secha,"13,000",680,Unfurnished,1
AGENT,3,BHK,Apartment,Secha,"17,000",1550,Semi-Furnished,3
